28,1860765184,-544,17292,-3880,-63,107,61,-30977,19968,10240,-26943,27857,22402,1008,1024,1022,
28,2280195584,-688,17216,-3872,-90,59,96,-32257,19712,8960,24695,-591,-28023,1008,1024,1022,
28,2682848768,-652,17316,-3812,-30,69,69,-31745,20736,9472,-4571,29590,-9489,1009,1024,1022,
28,3102279168,-628,17316,-3844,-54,66,73,-32257,20224,10496,11423,12587,-18097,1014,1024,1022,
28,3504932352,-472,17240,-3892,-57,59,71,-32257,21760,9472,7432,8499,25860,1010,1024,1022,
28,3907585536,-596,17300,-3888,-52,52,73,-32001,19456,9216,-17585,22088,-12570,1008,1024,1022,
28,32114176,-628,17216,-3936,-32,59,93,-31745,20224,9472,-29681,18521,1266,1007,1024,1022,
28,434767360,-580,17156,-4052,-18,63,67,-30465,20992,9216,21697,-30086,-3324,1012,1024,1022,
28,854197760,-640,17256,-3820,-37,55,66,32767,19712,10496,-16090,-15708,12052,1012,1024,1023,
28,1256850944,-640,17212,-3992,-16,73,70,-30721,19712,9472,-30051,24746,32599,1010,1024,1022,
28,1676281344,-680,17184,-3944,-37,62,88,-32257,19712,10496,-4321,-31124,-23625,1007,1024,1023,
28,2062157312,-620,17224,-3904,-50,43,91,-32001,20480,10240,-6037,30938,-2383,1010,1024,1023,
28,2481587712,-584,17160,-3720,-33,71,77,-30977,19968,9728,1652,-11282,25305,1013,1024,1023,
28,2901018112,-584,17208,-3996,-37,77,53,-32257,20224,9984,26845,-12124,-8414,1012,1024,1023,
28,3303671296,-516,17160,-4000,-52,83,82,-31489,20480,9216,-10854,6674,-13670,1007,1024,1023,
28,3723101696,-508,17276,-3908,-45,61,90,32767,20224,9984,-6424,-16103,-4881,1008,1024,1023,
28,4108977664,-688,17176,-3892,-3,75,60,-30977,19968,9728,-7028,-15841,-22173,1010,1024,1023,
28,233506304,-660,17148,-3992,-39,73,65,32767,20224,8448,15876,-20242,-1392,1013,1024,1023,
28,636159488,-528,17256,-3872,-38,46,66,-30465,19456,9216,17018,-27073,-26178,1008,1024,1023,
28,1055589888,-608,17180,-3732,-21,54,95,-31233,19712,9984,-28136,1771,-6406,1008,1024,1023,
28,1475020288,-540,17204,-3852,-51,56,90,-31745,20224,9984,-11086,-26604,27300,1008,1024,1023,
28,1860896256,-588,17052,-3944,-28,53,77,-31745,20736,9472,-2092,-22008,2294,1013,1024,1023,
28,2280326656,-640,17240,-3880,-26,35,85,32511,20992,10240,-29625,5863,-12763,1009,1024,1023,
28,2682979840,-632,17256,-3968,-31,106,70,-31489,19968,9216,2583,-22355,-32255,1008,1024,1023,
28,3102410240,-572,17104,-3908,-24,102,85,-31233,20736,9472,10078,21245,-25558,1009,1024,1023,
28,3505063424,-640,17232,-3816,-55,83,76,-32001,20480,9728,-25637,-6452,-28367,1009,1024,1023,
28,3924493824,-616,17200,-3796,-43,40,108,-31489,20992,10240,-20740,-15161,4185,1009,1024,1023,
28,32245248,-644,17260,-4068,-29,108,86,-32513,20480,9216,-818,24635,951,1009,1024,1023,
28,434898432,-508,17244,-4032,-33,50,70,-32257,20224,9984,3666,26655,-23903,1005,1024,1023,
28,854328832,-672,17148,-4032,-14,50,64,-31745,20224,8960,-24216,-12457,1442,1007,1024,1022,
28,1256982016,-652,17104,-3964,-31,50,84,-29953,19968,10240,1357,-16054,-2716,1013,1024,1022,
28,1676412416,-596,17276,-3964,12,52,86,-30977,20992,10752,10824,2803,-28716,1011,1024,1023,
28,2062288384,-544,17332,-3976,-48,99,92,-32513,20480,9728,-17203,-8737,4492,1010,1024,1023,
28,2481718784,-560,17340,-3808,-130,132,101,-31489,20480,9216,-18798,-10417,14313,1005,1024,1022,
28,2901149184,-496,17144,-3912,-71,73,79,-32513,20480,8192,28084,8744,11403,1008,1024,1023,
28,3303802368,-568,17244,-4144,-50,92,84,-32513,19968,8704,-24600,-12586,25583,1012,1024,1023,
28,3723232768,-592,17248,-3900,-48,33,80,-31489,19456,8192,-19946,28298,32132,1008,1024,1024,
28,4109108736,-548,17228,-3996,-24,39,73,-30209,21248,8448,17781,18622,787,1007,1024,1023,
28,233637376,-496,17200,-3888,-12,75,56,-30721,20224,9472,32087,8875,-11800,1006,1024,1024,
28,636290560,-572,17288,-4068,-28,31,45,-31233,21248,10496,1390,-25380,-14328,1011,1024,1023,
28,1055720960,-640,17184,-3904,-23,26,50,-32257,19712,10496,10150,13292,-26175,1012,1024,1024,
28,1475151360,-584,17376,-3796,-59,71,71,-32257,20224,9984,-3047,-11903,4693,1010,1024,1023,
28,1861027328,-636,17144,-3980,16,38,73,-31489,20480,9216,13916,-28157,3944,1009,1024,1023,
28,2280457728,-572,17148,-3820,-23,54,56,-32001,20480,10240,-18455,-13015,-8662,1009,1024,1024,
28,2683110912,-644,17300,-3876,-31,64,65,-31489,19456,10752,-16820,-27357,17731,1012,1024,1023,
28,3102541312,-472,17352,-3716,-92,38,100,-31489,19968,9216,516,31416,7465,1011,1024,1024,
28,3505194496,-616,17296,-3768,-32,75,53,-31745,20224,8448,10475,9999,31762,1006,1024,1023,
28,3924624896,-688,17152,-3928,-28,56,102,-32001,20992,10240,-9650,24448,1886,1008,1024,1023,
28,32376320,-684,17124,-3916,-22,67,79,-32001,20480,8704,23751,20081,8294,1014,1024,1023,
28,435029504,-620,17104,-3964,-61,65,63,-31233,20736,9984,14954,-15772,25172,1014,1024,1023,
28,854459904,-636,17236,-3764,-21,45,56,-32257,20224,9472,16363,11415,-20493,1013,1024,1023,
28,1257113088,-588,17196,-3896,-66,68,70,-30721,19200,8448,-26478,-22656,-8138,1007,1024,1023,
28,1676543488,-528,17152,-3908,-1,23,56,32767,20736,9472,-23821,-24129,-26224,1008,1024,1023,
28,2062419456,-512,17336,-3896,-23,57,82,32767,19712,8960,24721,-30368,3703,1012,1024,1023,
28,2481849856,-612,17160,-3876,-55,75,86,-31745,20224,9472,-9640,-1928,12924,1013,1024,1023,
28,2901280256,-508,17300,-4060,-38,68,68,-31489,19968,9728,7407,17211,-23433,1008,1024,1022,
28,3303933440,-676,17192,-4036,-11,39,88,-30977,19968,11264,5102,-25643,22929,1006,1024,1023,
28,3723363840,-612,17288,-3856,-67,98,67,-30209,19712,8960,32155,6916,-5403,1011,1024,1023,
28,4109239808,-564,17216,-3752,-80,59,90,-32001,19968,9728,2167,-1156,11086,1012,1024,1023,
28,233768448,-564,17232,-3820,-46,41,54,-31233,19712,8448,-15784,13935,25500,1011,1024,1023,
28,636421632,-616,17204,-4012,-40,51,40,-31745,20736,9472,23781,-27373,8356,1006,1024,1023,
28,1055852032,-684,17132,-3804,-47,90,86,-31745,20224,9984,-22829,-29061,-12740,1008,1024,1023,
28,1475282432,-580,17196,-3920,-16,67,82,-31489,19968,9216,-8636,26192,-6186,1012,1024,1023,
28,1861158400,-544,17220,-3784,-21,55,85,-32001,21504,9728,14371,14139,16280,1012,1024,1023,
28,2280588800,-604,17240,-3828,1,46,81,-30977,18944,9728,-13605,-27367,-16067,1008,1024,1023,
28,2683241984,-544,17308,-3964,-42,62,82,-31745,19200,8960,15609,-20093,12989,1007,1024,1023,
28,3102672384,-632,17216,-3872,-21,46,86,-32257,21760,8960,25789,-1717,24191,1011,1024,1023,
28,3505325568,-648,17188,-3844,-52,80,85,-31489,20480,8704,14446,-1457,31124,1012,1024,1023,
28,3907978752,-632,17200,-3884,-32,69,81,-31745,20736,8960,12296,-28249,-2374,1010,1024,1023,
28,32507392,-592,17236,-3908,-43,44,77,-31489,19968,8704,-13118,29127,-357,1007,1024,1023,
28,435160576,-568,17228,-3816,-32,41,58,32767,19712,9472,9789,10080,19247,1008,1024,1023,
28,854590976,-640,17244,-3916,-58,51,76,-32513,19968,8704,12678,8368,-14312,1011,1024,1023,
28,1257244160,-628,17216,-3964,-45,59,94,-30465,19456,9728,-12682,17306,1457,1013,1024,1022,
28,1676674560,-544,17268,-4000,-18,68,75,-31233,20736,8960,22091,-22400,-30315,1010,1024,1023,
28,2062550528,-572,17308,-3864,-63,58,87,-32001,20480,11264,12297,23823,-9908,1008,1024,1023,
28,2481980928,-552,17304,-3776,-67,72,65,-31489,19456,9728,-22888,22769,3553,1010,1024,1023,
28,2901411328,-644,17092,-4028,-41,72,89,-32513,20480,9216,-3624,22452,15947,1013,1024,1023,
28,3304064512,-544,17204,-3908,-40,52,86,-32001,19456,9216,25639,4342,-18051,1011,1024,1023,
28,3723494912,-560,17224,-3844,-28,66,86,-32001,20480,10240,-9201,3490,-15426,1009,1024,1022,
28,4109370880,-564,17064,-3916,-35,69,65,-31233,20736,8960,3463,-14488,-26639,1009,1024,1023,
28,233899520,-740,17164,-3932,-47,48,79,-31489,20480,9216,-4206,-29262,-20292,1012,1024,1022,
28,636552704,-592,17144,-3884,-45,71,102,-30977,19456,9728,12884,-3790,16488,1012,1024,1022,
28,1055983104,-612,17168,-3928,-18,68,80,-30721,20736,9472,11712,19340,3416,1011,1024,1023,
28,1475413504,-524,17256,-3912,-49,56,86,-31489,19968,9728,20432,-26534,20732,1007,1024,1023,
28,1861289472,-532,17316,-4072,-35,66,78,-32001,20992,10240,-24786,10737,16746,1010,1024,1022,
28,2280719872,-596,17128,-3908,-18,49,76,-31745,18176,9984,-7219,17827,7309,1012,1024,1023,
28,2683373056,-576,17216,-4016,-36,61,82,-31233,20224,9984,-20988,7879,22704,1012,1024,1022,
28,3102803456,-580,17248,-3816,-67,78,74,-30977,19456,9216,-9356,-16926,27832,1008,1024,1023,
28,3505456640,-556,17264,-3944,-47,53,84,-31745,18688,9472,-6707,-23029,15448,1008,1024,1022,
28,3908109824,-592,17152,-4008,-12,66,84,-32513,19968,9216,32351,-7686,6533,1009,1024,1022,
28,32638464,-680,17244,-3716,-52,62,85,-32001,19456,8704,11210,-28972,8272,1013,1024,1023,
28,435291648,-500,17196,-3848,-34,75,77,-31233,21760,8960,-25982,24842,5541,1009,1024,1023,
28,854722048,-668,17176,-3832,-63,46,85,32767,19712,9472,17095,-12114,-4738,1008,1024,1023,
28,1257375232,-684,17188,-3940,-44,104,39,-30721,20224,8960,9290,-21111,-22687,1007,1024,1023,
28,1676805632,-576,17148,-3972,-29,50,89,32767,20736,9472,-3401,-4324,-18304,1013,1024,1023,
28,2062681600,-540,17240,-4044,-67,51,75,32767,20224,8960,29407,-12840,-11218,1014,1024,1023,
28,2482112000,-652,17148,-3796,-33,58,91,32767,20224,9472,13927,22148,11553,1010,1024,1022,
28,2901542400,-612,17296,-3980,-48,71,71,-31745,21248,10496,1852,12034,29395,1006,1024,1023,
28,3304195584,-604,17292,-3944,-39,72,99,-31233,19712,9472,-13429,16940,9535,1011,1024,1022,
28,3723625984,-636,17240,-3804,-33,47,82,-31489,19968,10240,2558,14552,-17838,1015,1024,1021,
28,4109501952,-564,17244,-3796,-39,73,78,-30209,19200,9472,2236,12358,4229,1011,1024,1022,
28,234030592,-664,17196,-3724,-49,91,89,-32513,20480,10752,16395,24167,4279,1006,1024,1023,
28,636683776,-668,17200,-3912,-17,72,72,-31489,18944,9728,9002,23437,16136,1008,1024,1022,
28,1056114176,-552,17300,-3732,-22,63,51,-32257,19712,9472,-5594,6759,2878,1009,1024,1023,
28,1475544576,-684,17212,-4092,-32,80,72,-32001,20992,10752,-11773,-8918,-23610,1011,1024,1022,
28,1861420544,-600,17248,-3948,-56,70,85,-31489,19456,8704,14840,4869,23356,1010,1024,1021,
28,2280850944,-620,17224,-3956,-52,40,95,-31233,19712,9472,-32042,19048,17218,1005,1024,1022,
28,2683504128,-620,17168,-3924,-33,68,93,-31233,20736,7936,29381,13042,-7800,1011,1024,1021,
28,3102934528,-552,17200,-3736,-58,62,67,-31745,19712,8960,22625,6584,-17465,1011,1024,1022,
28,3505587712,-616,17236,-3832,-5,87,64,32767,20224,9472,13369,-10962,-7086,1009,1024,1023,
28,3908240896,-628,17160,-3748,-28,62,65,-32513,20480,9728,27137,-16104,-20729,1007,1024,1023,
28,32769536,-640,17152,-3936,-35,78,79,-31745,19712,9472,-28022,-20497,3969,1006,1024,1024,
28,435422720,-612,17244,-3912,-47,76,66,-31489,19968,8704,2213,11843,24293,1010,1024,1023,
28,854853120,-628,17336,-3952,-9,70,76,-30977,20480,9728,23476,22734,32250,1012,1024,1024,
28,1257506304,-596,17160,-3864,-38,58,77,-30977,20992,9216,-4474,-10469,-11829,1010,1024,1023,
28,1676936704,-560,17184,-4096,-1,55,83,-30209,19712,9472,6847,13744,-1629,1007,1024,1024,
28,2062812672,-656,17316,-3920,-29,59,88,-31745,19712,9984,-2698,-12991,-28408,1010,1024,1023,
28,2482243072,-700,17168,-3948,-37,96,71,-31233,20736,9984,14619,26154,3840,1013,1024,1024,
28,2901673472,-644,17244,-3844,-19,31,75,-32001,19968,9728,2924,4381,14428,1012,1024,1023,
28,3304326656,-600,17224,-3732,-17,63,67,-32001,20480,9728,22606,16187,-331,1009,1024,1023,
28,3723757056,-656,17272,-3924,-55,73,90,-32257,21760,9472,23113,-22022,1243,1009,1024,1023,
28,4109633024,-528,17168,-3928,-35,83,65,-30465,19968,8192,26699,-8858,-1207,1011,1024,1023,
28,234161664,-620,17244,-3848,-39,45,74,-31745,20224,9472,-22190,28224,28293,1014,1024,1023,
28,636814848,-660,17140,-3916,-50,59,63,-30209,20224,9984,6982,-10612,-18458,1010,1024,1023,
28,1056245248,-664,17308,-3956,-57,49,76,-32001,20480,9728,-34,-1317,-6579,1009,1024,1023,
28,1475675648,-704,17220,-3924,-24,63,67,-31745,19712,9984,-2920,-12560,-27931,1009,1024,1023,
28,1861551616,-628,17212,-3916,-34,59,65,-30465,20480,11264,6542,27496,15264,1013,1024,1023,
28,2280982016,-612,17252,-3920,-53,63,88,-31745,20736,9984,18329,21482,24484,1011,1024,1023,
28,2683635200,-580,17252,-3920,0,71,78,-32513,19968,8704,-10497,-24114,30765,1010,1024,1023,
28,3103065600,-568,17240,-4008,-24,78,71,-31489,20480,10752,6934,31199,28916,1007,1024,1023,
28,3505718784,-568,17188,-4000,-49,50,82,-30977,19968,10240,-2746,-2551,-2176,1010,1024,1022,
28,3908371968,-612,17200,-3996,-51,69,74,-32513,19968,9728,-19989,18649,23001,1011,1024,1023,
28,32900608,-616,17160,-3928,-39,78,75,-30721,19712,8960,657,9539,-29756,1011,1024,1023,
28,435553792,-540,17232,-3928,-36,62,89,-32257,20224,9472,-1359,-23478,-27253,1006,1024,1023,
28,854984192,-600,16284,-4000,-414,457,174,-30977,20480,9728,27724,12882,24206,1007,1024,1022,
28,1257637376,-856,17840,-4464,3,158,81,-32257,19712,8448,-28400,19856,-5159,1009,1024,1023,
28,1677067776,-664,17124,-4216,-14,151,45,-31489,20992,10752,-27236,-13212,27733,1011,1024,1023,
28,2062943744,-692,17288,-4004,-80,261,72,-31233,20224,8960,-29677,16875,-2744,1009,1024,1023,
28,2482374144,-576,17224,-3608,-68,-15,82,-30977,19456,9216,28195,4278,21877,1006,1024,1023,
28,2901804544,-600,17008,-3828,-63,100,86,-32513,22016,9216,-13366,22898,-24384,1009,1024,1023,
28,3304457728,-632,17368,-3896,-91,85,69,-31233,19200,8960,16947,28235,-16911,1011,1024,1023,
28,3723888128,-568,17148,-3908,-35,48,68,-32001,20480,8704,-14762,-12587,6368,1010,1024,1022,
28,4109764096,-716,17280,-3920,-56,57,98,-31233,20224,9472,-11159,-12333,-9759,1008,1024,1023,
28,234292736,-568,17160,-4000,-22,56,64,-32257,20224,9984,-3544,20098,-29096,1007,1024,1023,
28,636945920,-788,17224,-4316,85,-13,62,-32257,20736,9984,-10401,-12155,-3104,1010,1024,1023,
28,1056376320,-612,17224,-3940,-14,8,102,-31745,19200,9472,-20242,-2787,26943,1011,1024,1023,
28,1475806720,-556,17204,-3956,-26,39,71,-31233,19200,8448,-2450,-10298,-21141,1010,1024,1023,
28,1861682688,-508,17152,-3932,-43,47,60,-31745,18176,11008,22843,-5415,31416,1008,1024,1023,
28,2281113088,-552,17076,-3996,-3,63,62,-32513,20480,9216,4468,-27227,-22893,1010,1024,1023,
28,2683766272,-588,17144,-3852,-61,70,79,-32257,20224,10496,6025,-6961,-359,1013,1024,1023,
28,3103196672,-636,17204,-3944,-35,62,94,-31745,20736,11008,9639,-15999,-21134,1011,1024,1022,
28,3505849856,-628,17204,-3912,-55,73,69,-31233,20736,9472,-18614,27888,-12486,1010,1024,1022,
28,3908503040,-640,17140,-3908,-15,63,90,-32001,20480,10240,-29256,16046,-13248,1009,1024,1023,
28,33031680,-616,17220,-3820,-45,82,84,-32001,19456,9216,9769,4595,-21378,1010,1024,1022,
28,435684864,-644,17256,-3820,-38,79,83,-31745,20224,8960,5123,-27700,17122,1011,1024,1023,
28,855115264,-560,17188,-3840,-29,88,70,-32001,20480,9216,-13966,31895,32517,1010,1024,1022,
28,1257768448,-704,17128,-3880,-34,56,66,-32257,19200,8960,-6333,528,7846,1008,1024,1021,
28,1677198848,-632,17268,-3832,-53,79,79,-32257,20224,11008,-9915,28100,13499,1007,1024,1023,
28,2063074816,-680,17180,-3892,-19,67,82,-32513,19968,8704,9032,3585,6283,1011,1024,1023,
28,2482505216,-556,17264,-3804,-33,65,78,-31489,18432,9728,-31803,-28560,-17501,1010,1024,1023,
