29,894577409,-15404,-5408,292,47,17,-201,-16641,-16384,-20225,-1391,919,-8670,1024,1024,1024,
29,1297230593,-15336,-5408,60,30,-29,-188,-15873,-15616,-17409,9182,-31982,10688,1024,1024,1024,
29,1699883777,-15420,-5304,236,94,-39,-187,-14081,-15872,-19201,-16556,13782,11734,1024,1024,1024,
29,2102536961,-15340,-5372,300,81,-19,-176,-15617,-14848,-20225,-30748,-27187,-6131,1024,1024,1024,
29,2521967361,-15424,-5408,364,8,-20,-181,-15105,-15872,-19201,-13895,11485,8598,1024,1024,1024,
29,2941397761,-15332,-5308,260,15,-9,-188,-14593,-14336,-19713,14955,-32692,468,1024,1024,1024,
29,3344050945,-15440,-5308,320,56,-27,-225,-13825,-13568,-19457,-20491,5722,-26435,1024,1024,1024,
29,3746704129,-15408,-5328,252,59,-25,-175,-16641,-15360,-19201,-14552,-20198,16972,1024,1024,1024,
29,4149357313,-15452,-5312,284,66,-8,-206,-16129,-14848,-19201,23433,-10602,-22050,1024,1024,1024,
29,273885953,-15412,-5340,480,85,-22,-203,-15361,-13056,-19457,-14099,24439,15139,1024,1024,1024,
29,676539137,-15364,-5420,332,20,-14,-161,-14849,-15104,-19969,10292,7697,13089,1024,1024,1024,
29,1095969537,-15444,-5360,336,54,-19,-181,-16641,-15360,-19201,-2367,-22545,-8713,1024,1024,1024,
29,1515399937,-15284,-5360,284,3,-11,-194,-15617,-14336,-19713,9306,-11455,30225,1024,1024,1024,
29,1901275905,-15320,-5396,188,40,-13,-189,-14337,-14080,-17409,12257,8123,28573,1024,1024,1024,
29,2320706305,-15456,-5356,324,65,-29,-178,-16129,-14848,-19201,30952,7637,19745,1024,1024,1024,
29,2723359489,-15420,-5288,360,74,3,-185,-16641,-15360,-19713,-3608,25908,-31330,1024,1024,1024,
29,3142789889,-15336,-5372,280,59,-28,-196,-15105,-15360,-19713,24446,-26647,22904,1024,1024,1024,
29,3545443073,-15440,-5344,308,45,9,-181,-16641,-15872,-19713,6851,-20290,7889,1024,1024,1024,
29,3948096257,-15332,-5300,88,39,-16,-184,-15873,-14592,-17921,29512,17601,-21885,1024,1024,1024,
29,72624897,-15444,-5484,328,77,-23,-181,-15617,-14336,-18689,-27821,-16112,-20732,1024,1024,1024,
29,475278081,-15372,-5380,160,76,-41,-195,-16129,-14336,-19201,-15610,-9297,-8341,1024,1024,1024,
29,894708481,-15388,-5264,308,42,-26,-180,-15617,-14336,-18689,-30518,-25346,92,1024,1024,1024,
29,1297361665,-15368,-5320,504,82,0,-187,-15617,-15360,-19201,-14243,-3136,25284,1024,1024,1024,
29,1700014849,-15412,-5352,312,27,-35,-204,-15873,-13568,-19969,1119,-20458,-29629,1024,1024,1024,
29,2102668033,-15340,-5404,192,55,-21,-183,-15105,-14336,-19201,7550,-2934,-15303,1024,1024,1024,
29,2522098433,-15344,-5372,368,55,1,-199,-14593,-15360,-19713,-29107,-32044,-17142,1024,1024,1024,
29,2941528833,-15368,-5296,320,77,-18,-201,-15617,-15360,-19713,1453,20617,-27851,1024,1024,1024,
29,3344182017,-15448,-5312,112,91,-20,-206,-16385,-13568,-19457,5970,-20019,10215,1024,1024,1024,
29,4150143745,-15408,-5320,196,30,12,-189,-16129,-15872,-18689,-8931,-13223,-27795,1024,1024,1024,
29,274672385,-15424,-5428,252,49,-50,-202,-16129,-14848,-18177,31572,7775,9280,1024,1024,1024,
29,677325569,-15412,-5348,268,80,-23,-193,-15873,-15104,-19969,-20923,-9690,6722,1024,1024,1024,
29,1096755969,-15456,-5300,276,60,-3,-197,-14593,-14848,-19201,2733,2814,26705,1024,1024,1024,
29,1499409153,-15300,-5368,184,48,-21,-193,-14849,-15616,-19457,-3733,22258,-928,1024,1024,1024,
29,3747490561,-15468,-5364,308,81,-25,-200,-14593,-15360,-19201,-8927,15317,-9603,1024,1024,1024,
29,4150143745,-15408,-5320,196,30,12,-189,-16129,-15872,-18689,-8931,-13223,-27795,1024,1024,1024,
29,274672385,-15424,-5428,252,49,-50,-202,-16129,-14848,-18177,31572,7775,9280,1024,1024,1024,
29,677325569,-15412,-5348,268,80,-23,-193,-15873,-15104,-19969,-20923,-9690,6722,1024,1024,1024,
29,1096755969,-15456,-5300,276,60,-3,-197,-14593,-14848,-19201,2733,2814,26705,1024,1024,1024,
29,1499409153,-15300,-5368,184,48,-21,-193,-14849,-15616,-19457,-3733,22258,-928,1024,1024,1024,
29,1902062337,-15328,-5336,292,43,-15,-190,-16129,-15360,-18689,-23129,700,10773,1024,1024,1024,
29,2321492737,-15292,-5328,264,80,-9,-183,-14337,-14080,-19969,31393,-23184,31346,1024,1024,1024,
29,2724145921,-15428,-5420,368,79,12,-192,-15617,-14336,-16641,11256,23628,20034,1024,1024,1024,
29,3143576321,-15208,-5320,236,78,-27,-198,-17665,-15872,-18177,-24096,-25622,16086,1024,1024,1024,
29,3546229505,-15556,-5404,168,87,-26,-195,-16641,-15360,-19201,1504,-9928,-23964,1024,1024,1024,
29,3948882689,-15432,-5356,376,34,-15,-205,-16129,-14848,-18177,-9136,16022,14519,1024,1024,1024,
29,73411329,-15472,-5328,572,49,-38,-190,-14081,-15360,-19713,14617,-13931,-928,1024,1024,1024,
29,476064513,-15428,-5284,272,1,11,-186,-16129,-15872,-19713,-18227,-20769,23740,1024,1024,1024,
29,895494913,-15448,-5388,280,45,-45,-188,-16385,-14080,-17921,-30955,4529,-20923,1024,1024,1024,
29,1298148097,-15292,-5360,312,0,5,-205,-15873,-15104,-19457,-13063,-25554,-20899,1024,1024,1024,
29,1700801281,-15540,-5316,284,42,-22,-194,-16129,-14336,-20225,-2643,-4578,4419,1024,1024,1024,
29,2103454465,-15324,-5328,260,24,-30,-172,-15873,-15616,-19457,-1688,17790,6154,1024,1024,1024,
29,2522884865,-15424,-5348,124,102,-16,-200,-15105,-14336,-19713,30814,16693,-13306,1024,1024,1024,
29,2942315265,-15380,-5300,364,89,2,-195,-15617,-15360,-19201,-18473,8658,-25687,1024,1024,1024,
29,3344968449,-15348,-5368,276,69,-16,-202,-15105,-14848,-19713,-29355,21453,593,1024,1024,1024,
29,3747621633,-15328,-5400,192,112,-17,-210,-17409,-16128,-18433,17545,-20257,8859,1024,1024,1024,
29,4150274817,-15364,-5328,284,99,-11,-173,-16129,-14848,-19713,-24172,1568,-12438,1024,1024,1024,
29,274803457,-15280,-5328,356,72,-10,-199,-16641,-16384,-19201,-9764,-23730,-2496,1024,1024,1024,
29,677456641,-15320,-5288,236,29,-23,-201,-15873,-15104,-20481,7624,-8253,12617,1024,1024,1024,
29,1096887041,-15396,-5372,196,57,-17,-193,-16385,-14080,-19457,27086,-23072,-23804,1024,1024,1024,
29,1499540225,-15284,-5380,208,10,-13,-188,-15361,-14592,-19457,28997,-19250,21784,1024,1024,1024,
29,1902193409,-15368,-5312,288,56,-38,-210,-14593,-13824,-18689,24828,1687,-6696,1024,1024,1024,
29,2321623809,-15332,-5364,276,64,-22,-194,-16385,-14592,-18945,-2422,2603,14651,1024,1024,1024,
29,2724276993,-15388,-5264,404,87,-12,-193,-16385,-14592,-19457,-29054,-31068,5508,1024,1024,1024,
29,3143707393,-15388,-5368,196,43,-6,-190,-16641,-14848,-19201,17849,10948,25168,1024,1024,1024,
29,3546360577,-15468,-5380,224,59,-27,-189,-16129,-14336,-20225,19095,17474,5401,1024,1024,1024,
29,3949013761,-15420,-5368,192,41,-9,-186,-16129,-14336,-18689,17253,-6267,-1289,1024,1024,1024,
29,73542401,-15372,-5260,248,57,3,-186,-14849,-15616,-18433,-21994,12047,-13576,1024,1024,1024,
29,476195585,-15348,-5356,236,38,-39,-200,-15105,-15360,-19713,-30396,23444,-27525,1024,1024,1024,
29,895625985,-15412,-5432,304,48,-14,-176,-14849,-14080,-17409,-23647,14376,-1286,1024,1024,1024,
29,1298279169,-15396,-5308,300,14,-34,-184,-15617,-14848,-19713,-5672,2228,1483,1024,1024,1024,
29,1700932353,-15476,-5432,300,56,-12,-207,-16641,-16384,-19713,-1202,31277,29147,1024,1024,1024,
29,2103585537,-15384,-5444,364,19,-58,-184,-16897,-15104,-19457,-17541,11963,-15723,1024,1024,1024,
29,2523015937,-15428,-5376,360,56,10,-197,-16897,-15104,-19457,28562,8803,22556,1024,1024,1024,
29,2942446337,-15436,-5360,112,23,6,-213,-15617,-14848,-19201,22542,-10526,-19373,1024,1024,1024,
29,3345099521,-15320,-5264,448,94,15,-197,-15361,-14080,-19457,-12573,-18419,3001,1024,1024,1024,
29,3747752705,-15372,-5388,128,33,-43,-184,-15105,-15360,-18689,17324,2493,610,1024,1024,1024,
29,4150405889,-15380,-5396,224,48,-20,-180,-15361,-15104,-19457,-21397,-19340,-9774,1024,1024,1024,
29,274934529,-15372,-5352,376,86,25,-195,-16897,-15104,-19969,-26537,2970,27100,1024,1024,1024,
29,677587713,-15320,-5328,212,35,-48,-183,-16129,-14848,-18689,12734,-5211,-15734,1024,1024,1024,
29,1097018113,-15464,-5300,264,90,-25,-201,-15105,-14336,-19713,-28189,27333,-2331,1024,1024,1024,
29,1499671297,-15520,-5384,240,47,-6,-188,-15105,-14336,-19201,24655,-19240,-7663,1024,1024,1024,
