31,2526879744,872,-14084,-11696,-154,182,85,23808,21248,18431,-18837,-16488,-21988,1013,1024,1024,
31,2946310144,864,-14248,-11908,-158,167,115,26112,21504,19199,-17773,9270,-28808,1013,1024,1024,
31,3332186112,880,-14196,-11652,-164,190,112,24064,19968,19199,-23221,-30850,-242,1013,1024,1024,
31,3751616512,932,-14332,-11812,-142,160,85,22784,20736,17407,-25633,29404,-26231,1013,1024,1024,
31,4154269696,800,-14212,-11580,-138,176,86,24576,22016,20223,1298,-24003,25559,1014,1024,1024,
31,278798336,848,-14272,-11744,-155,198,106,23552,21504,18175,1466,-20525,24895,1013,1024,1024,
31,681451520,928,-14312,-11776,-134,152,109,22016,20480,18687,11725,-21273,6814,1014,1024,1024,
31,1084104704,752,-14276,-11764,-152,193,81,23808,20736,18943,12077,-6362,5259,1013,1024,1024,
31,1503535104,812,-14204,-11764,-160,182,96,23296,21248,17919,25784,14912,3593,1013,1024,1024,
31,1906188288,920,-14212,-11740,-159,181,87,22528,20992,17151,9184,-3404,-20606,1014,1024,1024,
31,2325618688,820,-14256,-11700,-149,156,91,25088,21504,17151,4241,-14526,-6292,1014,1024,1024,
31,2728271872,896,-14248,-11840,-150,188,91,24064,21504,18175,32686,20780,25607,1013,1024,1024,
31,3130925056,840,-14272,-11544,-166,179,106,23552,20992,17663,-11461,-6945,-26217,1014,1024,1024,
31,3533578240,924,-14248,-11756,-156,172,104,23808,20224,18431,-28205,14962,19398,1013,1024,1024,
31,3953008640,892,-14220,-11788,-154,142,88,23552,20480,18175,-2444,-5067,12977,1013,1024,1024,
31,77537280,860,-14244,-11652,-142,183,98,24320,21248,18943,-19301,-10156,4900,1013,1024,1024,
31,480190464,908,-14284,-11776,-149,186,80,24576,21504,18687,-10414,28849,-15458,1013,1024,1024,
31,899620864,976,-14152,-11716,-167,171,101,23296,19712,17919,-10127,6535,-23027,1013,1024,1024,
31,1285496832,808,-14232,-11816,-148,197,110,23808,20224,18943,16831,-21352,23061,1013,1024,1024,
31,1704927232,940,-14156,-11696,-159,175,84,24320,20736,17407,-6460,-5766,-31626,1013,1024,1024,
31,2107580416,880,-14276,-11696,-140,181,105,23808,19712,17919,32630,29686,-1858,1013,1024,1024,
31,2527010816,940,-14176,-11732,-160,163,89,23296,22272,17919,15836,-1332,7566,1013,1024,1024,
31,2946441216,812,-14296,-11768,-147,181,119,24576,20992,18175,-26650,-29059,-12195,1013,1024,1024,
31,3332317184,896,-14152,-11708,-151,201,71,23296,20736,18431,11914,5737,154,1013,1024,1024,
31,3751747584,880,-14356,-11608,-160,192,91,23040,20992,18687,12122,355,-14895,1013,1024,1024,
31,4154400768,780,-14256,-11736,-147,161,102,25344,20224,16895,14177,-29863,5969,1014,1024,1024,
31,278929408,888,-14248,-11720,-132,185,102,24320,21248,17407,-32351,-30994,-1183,1013,1024,1024,
31,681582592,836,-14272,-11824,-170,182,96,23296,20224,17407,-10826,-14400,8640,1014,1024,1024,
31,1084235776,888,-14244,-11712,-158,185,99,24576,20992,16639,2448,30874,8502,1013,1024,1024,
31,1503666176,812,-14248,-11760,-165,168,87,23808,20736,16895,3770,-27902,528,1014,1024,1024,
31,1906319360,808,-14276,-11660,-141,178,80,24064,21504,18175,-30258,-11170,7275,1013,1024,1024,
31,2325749760,812,-14292,-11780,-156,153,96,23296,21248,18431,26870,14908,218,1014,1024,1024,
31,2728402944,844,-14268,-11704,-136,177,98,24064,19968,17663,-23351,6960,-21994,1013,1024,1024,
31,3131056128,904,-14212,-11752,-141,168,99,23552,21504,18175,-20443,-2963,-11884,1013,1024,1024,
31,3533709312,924,-14188,-11568,-149,191,92,23552,22016,17663,31945,-12644,6297,1013,1024,1024,
31,3953139712,832,-14236,-11568,-145,196,101,24320,20736,17919,-21594,16134,27053,1013,1024,1024,
31,77668352,908,-14232,-11732,-156,150,97,23040,21504,18175,13294,-180,-923,1013,1024,1024,
