28,3114336512,15872,-6060,-13116,-2750,-1139,-1421,-14337,-11265,-1537,-13577,-17705,-27912,1018,1024,1021,
28,3516989696,15580,-2924,-1444,-174,-3877,-1220,-15873,-10241,-1537,-5186,12914,-25468,994,1024,1024,
28,3919642880,16484,1376,-2600,-110,401,1019,-14337,-10241,-2561,17101,29231,15229,1014,1024,1024,
28,44171520,16996,1280,-3024,-20,144,116,-15361,-9729,-2049,21195,-13262,3633,1024,1024,1024,
28,446824704,16860,1136,-2944,-47,61,21,-15873,-9729,-1025,28161,16764,-4822,1014,1024,1024,
28,866255104,16792,1180,-2816,-58,55,80,-13825,-11265,-1537,-25473,-7788,21888,991,1024,1020,
28,1268908288,16788,1068,-2936,-69,68,63,-14081,-9985,-2305,-31845,-12769,28421,996,1024,1024,
28,1671561472,16832,1196,-2788,-67,63,51,-13313,-10241,-2049,3335,-2368,-6146,1008,1024,1023,
28,2074214656,17072,1276,-3100,-75,54,97,-13569,-9985,-1281,-1961,-16138,30467,1008,1024,1024,
28,2493645056,16836,1252,-2968,-42,39,40,-13569,-8961,-2817,14915,-11563,15864,995,1024,1023,
28,2913075456,16712,1144,-2996,-68,68,67,-14081,-11009,-2305,-23106,26660,-11308,982,1024,1023,
28,3315728640,16772,1164,-2956,-76,41,54,-15105,-9985,-3329,-18613,-13707,30623,993,1024,1024,
28,3735159040,16816,1108,-2860,-73,65,61,-13569,-11009,-2817,-20473,-19765,-16946,1006,1024,1024,
28,4121035008,16996,1512,-2992,-19,170,181,-13313,-11777,-1537,-13890,27828,23810,999,1024,1024,
28,245563648,17044,1264,-3172,-30,57,99,-14337,-9729,-2049,27342,19853,6831,983,1024,1024,
28,648216832,16924,1268,-2900,-73,20,7,-13313,-11265,-2049,4291,8204,12059,985,1024,1024,
28,1067647232,16736,1168,-2864,-62,36,30,-15361,-9729,-1537,-14507,19286,12345,997,1024,1023,
28,1487077632,16792,1152,-3016,-103,57,4,-15105,-9985,-1281,-21676,-17190,8799,1006,1024,1024,
28,1872953600,16840,1212,-2880,-66,74,29,-13825,-10753,-2049,13970,23450,-21649,995,1024,1023,
28,2292384000,16856,1212,-2932,-80,46,51,-14593,-11009,-1281,4492,-16385,10523,982,1024,1021,
28,2695037184,16776,1232,-2892,-85,64,63,-13313,-9217,-1537,30385,-23063,2418,992,1024,1022,
28,3114467584,16940,1152,-2860,-75,73,73,-15361,-10241,-1025,17530,29230,1770,1004,1024,1023,
28,3517120768,16832,1156,-2896,-74,62,70,-13313,-10753,-2049,-23572,-2728,7689,1002,1024,1022,
28,3919773952,16764,1180,-2896,-69,66,81,-14849,-10753,-1,5546,3132,-4676,990,1024,1023,
28,44302592,16720,1204,-2824,-65,48,45,-12801,-11265,-1537,-31308,-2348,-28986,991,1024,1024,
28,446955776,16808,1132,-2912,-69,55,65,-14337,-10241,-2049,-30404,-13098,-28047,999,1024,1022,
28,866386176,16792,1100,-2880,-70,52,84,-14081,-11521,-2305,22553,5053,2847,1007,1024,1020,
28,1269039360,16836,1168,-2972,-65,83,66,-12289,-10753,-1025,22222,-16669,-16069,1000,1024,1023,
28,241631744,16980,1364,-2808,-60,44,68,-13825,-9729,-4097,-987,-29945,-32171,1009,1024,1023,
28,644284928,16852,1312,-2716,-65,91,59,-14081,-9985,-4353,10076,-14339,22748,1020,1024,1023,
28,1046938112,16720,1308,-2960,-74,57,44,-14081,-12033,-4865,-26177,-6421,533,1012,1024,1023,
28,1466368512,16852,1196,-2848,-30,67,84,-14081,-9985,-3329,22451,-4535,-24447,1002,1024,1022,
28,1869021696,16852,1244,-3020,-75,61,59,-14081,-9985,-3329,6627,14386,-26271,1005,1024,1024,
28,4117103104,16784,1264,-2828,-47,47,70,-13313,-10241,-4097,-22767,30150,27419,1006,1024,1024,
28,241631744,16980,1364,-2808,-60,44,68,-13825,-9729,-4097,-987,-29945,-32171,1009,1024,1023,
28,644284928,16852,1312,-2716,-65,91,59,-14081,-9985,-4353,10076,-14339,22748,1020,1024,1023,
28,1046938112,16720,1308,-2960,-74,57,44,-14081,-12033,-4865,-26177,-6421,533,1012,1024,1023,
28,1466368512,16852,1196,-2848,-30,67,84,-14081,-9985,-3329,22451,-4535,-24447,1002,1024,1022,
28,1869021696,16852,1244,-3020,-75,61,59,-14081,-9985,-3329,6627,14386,-26271,1005,1024,1024,
28,2288452096,16736,1212,-3000,-47,55,58,-13313,-9729,-3585,16160,7106,-25646,1016,1024,1024,
28,2691105280,16840,1264,-2800,-65,47,77,-12801,-9729,-4097,6285,2278,23305,1019,1024,1024,
28,3110535680,16840,1300,-3036,-73,32,60,-13057,-11009,-4353,28822,-10766,7289,1008,1024,1023,
28,3496411648,16840,1208,-2812,-72,58,57,-13057,-11521,-4865,2095,-2037,21940,1005,1024,1024,
28,3915842048,16708,1320,-2940,-80,74,56,-13313,-9729,-5121,-7891,27737,4409,1010,1024,1023,
